Time 1.1_W_Pu_Total 1.1_W_Pu9 1.1_M_Pu_Total 1.1_M_Pu9 1.2_W_Pu_Total 1.2_W_Pu8 1.2_W_Pu9 1.2_W_Pu10 1.2_W_Pu11 1.2_W_Pu12 1.2_M_Pu_Total 1.2_M_Pu8 1.2_M_Pu9 1.2_M_Pu10 1.2_M_Pu11 1.2_M_Pu12 1.3_W_Pu_Total 1.3_W_Pu8 1.3_W_Pu9 1.3_W_Pu10 1.3_W_Pu11 1.3_W_Pu12 1.3_M_Pu_Total 1.3_M_Pu8 1.3_M_Pu9 1.3_M_Pu10 1.3_M_Pu11 1.3_M_Pu12 
854 0.36474108885469375 1.0 0.6268644694361803 1.0 0.33915158892846803 0.000467139175257732 0.9652276632302405 0.03310781786941581 0.0011597938144329895 3.758591065292096e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.47494815571029825 0.00026729428069955806 0.9666810506885045 0.03297691764145939 3.702283333107068e-05 3.771455600542756e-05 0.6577844847519462 0.0002708226999947065 0.9666705411591121 0.03298078581142188 4.013787439325689e-05 3.77124550780599e-05 
872 0.3647410888546938 1.0 0.6268644694361803 1.0 0.339151588928079 0.000467139175257732 0.9652276632302405 0.0331078178694158 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.46496292758313973 0.00026415795962688696 0.966690270538721 0.0329734285302003 3.442653382951178e-05 3.7716437622161466e-05 0.6583076847886219 0.00026764504758611826 0.9666800125929863 0.03297730487683234 3.732313618608946e-05 3.771434640924802e-05 
890 0.36475377533861364 1.0 0.6268644694361805 1.0 0.3393066734763079 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4612402112311185 0.00026105838159733906 0.9666992784525205 0.03296993255687151 3.201229795060668e-05 3.771831106008416e-05 0.6497884106783423 0.0002645046174315597 0.9666892568189754 0.03297381655639843 3.470577822763653e-05 3.771622896695338e-05 
908 0.3647807878008197 1.0 0.6268644694361805 1.0 0.3394767580081183 0.0004671391752577319 0.9652276632302405 0.0331078178694158 0.0011597938144329895 3.758591065292096e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4650618358749816 0.00025799512023242266 0.9667080871845597 0.032966430158892106 2.9767359499971873e-05 3.772017681587535e-05 0.6352344493712715 0.0002614009779822963 0.9666982876348853 0.03297032132335372 3.227196049026239e-05 3.771810328846239e-05 
926 0.36474154388970925 1.0 0.6268644694361805 1.0 0.3391623039574109 0.0004671391752577319 0.9652276632302405 0.0331078178694158 0.0011597938144329897 3.758591065292096e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.48632886176497603 0.0002549677537835384 0.966716708619715 0.03296292174382235 2.767984732671458e-05 3.772203535235545e-05 0.6497646525918951 0.0002583337023439886 0.9667071178959556 0.03296681961857039 3.0008813255702393e-05 3.771996987437012e-05 
944 0.3647410940575509 1.0 0.6268644694361805 1.0 0.3391519396765626 0.00046713917525773214 0.9652276632302407 0.033107817869415815 0.00115979381443299 3.758591065292097e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.49282609526461446 0.0002519758651074343 0.9667251538337557 0.03295940769144941 2.5738722586621692e-05 3.77238871008464e-05 0.6352103514957915 0.00025530236825477585 0.9667157595806279 0.03296331185282064 2.7904369105399103e-05 3.772182919113952e-05 
958 0.36474108891418155 1.0 0.6268772762130899 1.0 0.33915160040703896 0.000467139175257732 0.9652276632302406 0.03310781786941581 0.0011597938144329897 3.7585910652920964e-05 0.6268285220054106 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.477307966219145 0.0002496731041607236 0.9667316071353076 0.03295667086966062 2.4323567956107716e-05 3.772532291507939e-05 0.6666474858126291 0.00025230655806098067 0.9667242238517111 0.03295979840887906 2.5947499675328024e-05 3.7723681673480884e-05 
960 0.36474108885537393 1.0 0.6268644694361805 1.0 0.33915158930373623 0.00046713917525773203 0.9652276632302406 0.03310781786941581 0.00115979381443299 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4731012165272832 0.0002493458586906764 0.9667325211132626 0.03295627964347826 2.4127856841848465e-05 3.772552772656567e-05 0.6351877484112401 0.00024967310416072405 0.9667316071353075 0.0329566708696606 2.4323567956107777e-05 3.772532291507943e-05 
962 0.36474108885470163 1.0 0.6268644694361803 1.0 0.33915158894036024 0.0004671391752577319 0.9652276632302406 0.0331078178694158 0.0011597938144329897 3.758591065292096e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.47431800931185647 0.000249019041639551 0.9667334331497693 0.032955888355726826 2.393372040079013e-05 3.7725732463367244e-05 0.6562814092906141 0.00024950942783850066 0.9667320643677693 0.032956475264293086 2.4225514769013642e-05 3.772542533018943e-05 
980 0.3647410888546939 1.0 0.6268644694361803 1.0 0.33915158892846814 0.000467139175257732 0.9652276632302406 0.03310781786941581 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4799028331405451 0.0002460968753654723 0.9667415561906396 0.03295236406657816 2.225529560201605e-05 3.7727571814676175e-05 0.6592974418084228 0.00024934585869067693 0.9667325211132625 0.032956279643478255 2.412785684184853e-05 3.772552772656573e-05 
998 0.3647410888546938 1.0 0.6268644694361805 1.0 0.339151588928079 0.000467139175257732 0.9652276632302405 0.0331078178694158 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4854437894267299 0.00024320896279068409 0.9667495319278483 0.03294883513157406 2.069457228276152e-05 3.772940550416964e-05 0.6508429135453583 0.000249182396647573 0.9667329773733956 0.03295608400727118 2.4030592581378276e-05 3.7725630104270866e-05 
1016 0.3647410888546938 1.0 0.6268644694361805 1.0 0.3391515889280662 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.48097492046743606 0.00024035490490882425 0.9667573687268632 0.03294530183749185 1.924329687852193e-05 3.773123385764861e-05 0.6351738555447157 0.00024625831560092464 0.9667411088550522 0.03295255998504476 2.2345374522055205e-05 3.7727469780143836e-05 
1034 0.36475377533861375 1.0 0.6268644694361803 1.0 0.3393066734763072 0.0004671391752577319 0.9652276632302405 0.0331078178694158 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4688644007481315 0.000237534307168592 0.9667650743893474 0.03294176445176572 1.7893794539026965e-05 3.77330571789613e-05 0.6564083650109575 0.00024336851055188453 0.9667490925509343 0.032949031300435 2.0778334303446403e-05 3.772930377542512e-05 
1052 0.3647807878008197 1.0 0.6268644694361803 1.0 0.33947675800811833 0.000467139175257732 0.9652276632302406 0.0331078178694158 0.0011597938144329897 3.758591065292096e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4679487175068483 0.00023474677943947106 0.9667726561924166 0.032938223223835356 1.6638928557020478e-05 3.773487575153096e-05 0.655800454481774 0.00024051258224560524 0.9667569368590414 0.03294549824133546 1.9321184960302022e-05 3.7731132417182445e-05 
1070 0.36474154388970925 1.0 0.6268644694361803 1.0 0.3391623039574109 0.0004671391752577319 0.9652276632302405 0.0331078178694158 0.0011597938144329897 3.758591065292096e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4675642803150464 0.0002319919359764071 0.9667801209251435 0.032934678386399886 1.547206264046989e-05 3.773668983977674e-05 0.6591611764760116 0.00023769013588417163 0.9667646496113037 0.03294196107621863 1.796622058316327e-05 3.7732956010442465e-05 
1088 0.3647410940575509 1.0 0.6268644694361803 1.0 0.3391519396765625 0.0004671391752577321 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.47113922711424244 0.00022926939538357003 0.966787474922513 0.03293113015658403 1.4387025829036607e-05 3.773849969043516e-05 0.6597169469132215 0.00023490078109238575 0.9667722381129948 0.03293842005549018 1.6706275583038664e-05 3.7734774839724976e-05 
1106 0.3647410889141812 1.0 0.6268644694361805 1.0 0.33915160040703884 0.00046713917525773203 0.9652276632302405 0.03310781786941581 0.0011597938144329897 3.758591065292096e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.47199994173190807 0.00022657878057731753 0.9667947240969968 0.0329275787370225 1.3378079869574907e-05 3.774030553378916e-05 0.6518172677717775 0.00023214413188249935 0.9667797091793883 0.03293487541274782 1.5534686811003405e-05 3.7736589170469254e-05 
1124 0.36474108885537376 1.0 0.6268644694361805 1.0 0.33915158930373623 0.00046713917525773203 0.9652276632302406 0.03310781786941581 0.00115979381443299 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.49106495084654717 0.00022391971874847038 0.9668018739679198 0.03292402431686834 1.2439888878388994e-05 3.774210758481125e-05 0.6351031017974713 0.00022941980661802353 0.9667870691698465 0.032931327365952445 1.444525833275033e-05 3.773839925036125e-05 
1142 0.36474108885470163 1.0 0.6268644694361805 1.0 0.33915158894036024 0.0004671391752577319 0.9652276632302406 0.0331078178694158 0.0011597938144329897 3.758591065292096e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.5127383264747184 0.00022129184132399545 0.9668089296887711 0.032920467072730664 1.1567491130035383e-05 3.774390604422652e-05 0.6517943354108058 0.00022672742797673389 0.9667943240195241 0.03292777611851652 1.343222867211072e-05 3.774020531056714e-05 
1160 0.3647410888546938 1.0 0.6268644694361805 1.0 0.33915158892846814 0.000467139175257732 0.9652276632302406 0.03310781786941581 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4899665781686558 0.00021869478392818936 0.9668158960726021 0.032916907169546566 1.0756272823672518e-05 3.774570109950137e-05 0.635079733950596 0.00022406662291298105 0.9668014792688527 0.03292422186031696 1.249024035058001e-05 3.774200756688149e-05 
1178 0.3647410888546939 1.0 0.6268644694361803 1.0 0.33654581547099055 0.000467139175257732 0.9652276632302405 0.0331078178694158 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4730421088950679 0.0002161281863434446 0.9668227776156505 0.03291334476139206 1.0001943688390745e-05 3.774749292576323e-05 0.6571693794287112 0.00022143702261940437 0.9668085400909616 0.032920664768636164 1.1614311561987358e-05 3.774380622079417e-05 
1196 0.3647410888546939 1.0 0.6268644694361803 1.0 0.3303402980745961 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.7585910652920964e-05 0.6266666693637438 0.00046713917525773203 0.9652276632302407 0.03310781786941581 0.0011597938144329897 3.758591065292097e-05 0.4823513438441014 0.00021359169247067236 0.9668295785193078 0.032909779992236085 9.300514298657658e-06 3.7749281686655725e-05 0.6573150956664477 0.00021883826248814177 0.9668155113171806 0.032917105009037995 1.079980983270987e-05 3.7745601460483644e-05 
