Time 2.1-M-U-Total 2.1-M-U8 2.2-M-U-Total 2.2-M-U8 2.3-M-U-Total 2.3-M-U8 
72.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431172396354352 0.9955424674143204 
74.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4316541416322288 0.9953857970063462 
75.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
77.0 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311794064119268 0.9955376672283014 
78.5 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311794162034988 0.9955376605239953 
79.83333333333333 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311786419829204 0.9955381906695603 
79.91666666666667 1.4313721648811486 1.0 1.4313679206562742 0.9955816715470145 1.431171981876978 0.9955427512347615 
80.0 1.4313721648811486 1.0 1.4313679206562742 0.9955816715470145 1.4311653113288436 0.9955473190950459 
80.08333333333333 1.4313721648811486 1.0 1.4313679206562742 0.9955816715470145 1.431158630233886 0.9955518943298529 
81.58333333333333 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311586400717284 0.9955518875933144 
83.08333333333333 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4311586499095708 0.995551880856776 
84.58333333333333 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.4317146159856577 0.9953444288591746 
86.08333333333333 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
87.58333333333333 1.4313562137013602 0.9999999957179478 1.4313689778362828 0.9955816734222184 1.4311656663776111 0.9955470759589616 
89.08333333333333 1.4313721648811486 1.0 1.4313679206562742 0.9955816715470145 1.431165677282319 0.9955470684921671 
90.58333333333333 1.4313562137013602 0.9999999957179478 1.4313689778362828 0.9955816734222184 1.4311658170712795 0.995546972772469 
92.08333333333333 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431165709033008 0.9955470467503331 
93.58333333333333 1.4313562137013602 0.9999999957179478 1.4313689778362828 0.9955816734222184 1.4311657166844516 0.9955470415109873 
95.08333333333333 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431165724335895 0.9955470362716414 
96.58333333333333 1.4313562137013602 0.9999999957179478 1.4313689778362828 0.9955816734222184 1.4317615888430844 0.9953122989939975 
98.08333333333333 1.4313557550789746 1.0 1.4313680831580642 0.9955816765815653 1.431120981637313 0.9955776801089248 
99.58333333333333 1.4313562137013602 0.9999999957179478 1.4313689778362828 0.9955816734222184 1.4727064690895968 0.9954354250677424 
